TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"43103163-8737-4356-8d1b-1484f92aebef","18-11-2022 00:18:56.498",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-180-211-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.180.211.0/24 is high (26.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld004.unix.corp/sysstatus?alert=c263a08c-2221-4a83-9f91-071a29a488ac ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-06",,,,,,,,,,,"145.219.189.165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld004.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 18:05:25.385",Darktrace,DCIP,"6.0.0",219,"Anomalous File/Zip or Gzip from Rare External Location",5,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114327 ",,,,,,,,,,,,,,,,,,,,,,,,80,"178.237.46.26",,,,,,,,,1114327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ach-ape-clnacc.cdv.corp",,,,,,,,,,,"10.20.24.201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 16:06:21.380",Darktrace,DCIP,"6.0.0",1107,"Device/Suspicious SMB Scanning Activity",9,,"message=Device / Anomaly Indicators / Suspicious SMB Scanning Indicator;darktraceUrl=https://zacmnld004.unix.corp/#modelbreach/66257 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sti-nuc01.pentest.corp",,,,,,,,,,,"145.219.247.222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld004.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 16:06:20.781",Darktrace,DCIP,"6.0.0",1107,"Device/Suspicious SMB Scanning Activity",9,,"message=. . Device / Anomaly Indicators / Suspicious SMB Scanning Indicator;darktraceUrl=https://zacmnld004.unix.corp/#modelbreach/66257",,,,,,,,,,,,,,,,,,,,,,,,445,,,,,,,,,,66257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sti-nuc01.pentest.corp",,,,,,,,,,,"145.219.247.222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld004.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 16:06:35.402",Darktrace,DCIP,"6.0.0",1423,"Device/Suspicious SMB Scanning Activity",9,,"message=Device / Anomaly Indicators / Suspicious SMB Scanning Indicator;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114303 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sti-nuc01.pentest.corp",,,,,,,,,,,"145.219.247.222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 16:28:06.056",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",2,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114310 ",,,,,,,,,,,,,,,,,,,,,,,,443,"34.96.84.62",,,,,,,,,1114310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0316057.hosting.corp",,,,,,,,,,,"10.15.32.213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 20:59:50.742",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-145-219-140-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 145.219.140.0/24 is high (24.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=e77567e8-b9ba-4a17-8a39-07848551e32d ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","14-11-2022 16:57:22.563",Darktrace,DCIP,"6.0.0",174,"Anomalous Connection/Unusual Internal SSH",6,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1100866 ",,,,,,,,,,,,,,,,,,"itweup01lcfvm31.az.unix.corp",,,,,,22,"10.0.34.7",,,,,,,,,1100866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.78.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","14-11-2022 16:44:23.353",Darktrace,DCIP,"6.0.0",316,"Compromise/Sustained SSL or HTTP Increase",7,,"message=Device / Anomaly Indicators / Increase in SSL or HTTP Connections to New Location. Device / Anomaly Indicators / Increase in SSL or HTTP Connections to New Location. Device / Anomaly Indicators / Increase in SSL or HTTP Connections to New Location. Dev...;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1100825 ",,,,,,,,,,,,,,,,,,,,,,,,443,"217.119.233.215",,,,,,,,,1100825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.61.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","14-11-2022 17:42:42.520",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",2,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1100940 ",,,,,,,,,,,,,,,,,,,,,,,,443,"184.105.176.45",,,,,,,,,1100940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0322122.hosting.corp",,,,,,,,,,,"10.15.97.230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","14-11-2022 19:31:23.021",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",2,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1101072 ",,,,,,,,,,,,,,,,,,,,,,,,443,"104.21.87.116",,,,,,,,,1101072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0319268.hosting.corp",,,,,,,,,,,"10.15.43.194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","14-11-2022 19:03:02.435",Darktrace,DCIP,"6.0.0",174,"Anomalous Connection/Unusual Internal SSH",6,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1101031 ",,,,,,,,,,,,,,,,,,"usl20268.unix.corp",,,,,,22,"145.219.184.137",,,,,,,,,1101031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.40.158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","14-11-2022 21:31:03.079",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",2,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1101167 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0300103.hosting.corp",,,,,,,,,,,"10.15.58.162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 15:54:55.333",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",2,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114293 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0324716.hosting.corp",,,,,,,,,,,"10.15.75.250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 15:55:05.439",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",1,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114294 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0304478.hosting.corp",,,,,,,,,,,"10.15.46.113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 14:50:55.322",Darktrace,DCIP,"6.0.0",1122,"Device/Anomalous Active Directory Web Services",6,,"message=Device / Anomaly Indicators / Anomalous Active Directory Web Services Indicator;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114213 ",,,,,,,,,,,,,,,,,,,,,,,,9389,"145.219.201.147",,,,,,,,,1114213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0322820,"38:22:e2:e7:6e:9f",,,,,,,,,,"10.101.130.160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 14:51:15.253",Darktrace,DCIP,"6.0.0",1122,"Device/Anomalous Active Directory Web Services",6,,"message=Device / Anomaly Indicators / Anomalous Active Directory Web Services Indicator;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114214 ",,,,,,,,,,,,,,,,,,,,,,,,9389,"145.219.201.183",,,,,,,,,1114214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0324727,"f8:0d:ac:71:ff:b3",,,,,,,,,,"10.101.130.162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 15:00:35.684",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114241 ",,,,,,,,,,,,,,,,,,,,,,,,443,"85.214.106.87",,,,,,,,,1114241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0318076.hosting.corp",,,,,,,,,,,"10.15.78.163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 14:52:25.330",Darktrace,DCIP,"6.0.0",1122,"Device/Anomalous Active Directory Web Services",6,,"message=Device / Anomaly Indicators / Anomalous Active Directory Web Services Indicator;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114218 ",,,,,,,,,,,,,,,,,,,,,,,,9389,"145.219.201.184",,,,,,,,,1114218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0323231,"38:22:e2:e7:fd:75",,,,,,,,,,"10.101.130.147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 14:52:35.381",Darktrace,DCIP,"6.0.0",1122,"Device/Anomalous Active Directory Web Services",6,,"message=Device / Anomaly Indicators / Anomalous Active Directory Web Services Indicator;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114219 ",,,,,,,,,,,,,,,,,,,,,,,,9389,"145.219.201.183",,,,,,,,,1114219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0322083,"38:22:e2:e3:d6:ab",,,,,,,,,,"10.101.130.150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 14:52:35.437",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114220 ",,,,,,,,,,,,,,,,,,,,,,,,443,"186.192.91.9",,,,,,,,,1114220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0319194,"c0:b8:83:6b:19:35",,,,,,,,,,"10.47.129.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 14:03:55.667",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114164 ",,,,,,,,,,,,,,,,,,,,,,,,443,"149.210.249.179",,,,,,,,,1114164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0317867.hosting.corp",,,,,,,,,,,"10.15.94.158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 11:25:15.891",Darktrace,DCIP,"6.0.0",1053,"Device/Anomalous NTLM Brute Force",5,,"message=aa621641. AA621641. AA621641. AA621641. aa621641. aa621641. AA621641. aa621641. AA621641. aa621641. AA621641. aa621641. aa621641. AA621641. aa621641. AA621641. AA621641. aa621641. AA621641. aa621641. AA621641. aa621641. AA621641. aa621641. AA621641. aa621641. AA621641. aa6216...;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1113937 ",,,,,,,,,,,,,,,,,,,"02:00:4c:4f:4f:50",,,,,445,"145.219.243.86",,,,,,,,,1113937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0317650.hosting.corp",,,,,,,,,,,"10.15.98.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 11:26:06.346",Darktrace,DCIP,"6.0.0",127,"Anomalous File/Anomalous Octet Stream (No User Agent)",10,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1113938 ",,,,,,,,,,,,,,,,,,,,,,,,80,"63.218.129.124",,,,,,,,,1113938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0314834,"1c:1b:b5:98:b2:5a",,,,,,,,,,"10.23.255.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 12:21:45.492",Darktrace,DCIP,"6.0.0",577,"Compromise/Beaconing Activity To External Rare",7,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114057 ",,,,,,,,,,,,,,,,,,,,,,,,443,"194.165.48.118",,,,,,,,,1114057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0324936,"8c:c6:81:ff:71:07",,,,,,,,,,"10.20.228.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 13:34:46.152",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",2,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114144 ",,,,,,,,,,,,,,,,,,,,,,,,443,"193.57.244.95",,,,,,,,,1114144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0316295.hosting.corp",,,,,,,,,,,"10.15.126.226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","17-11-2022 13:51:36.565",Darktrace,DCIP,"6.0.0",1053,"Device/Anomalous NTLM Brute Force",5,,"message=aa180710. AA180710. AA180710. aa180710. aa180710. AA180710. aa180710. AA180710. aa180710. AA180710. aa180710. AA180710. aa180710. AA180710. aa180710. aa180710. AA180710. AA180710. aa180710. AA180710. AA180710. AA180710. aa180710. AA180710. aa180710. aa180710. aa180710. AA1807...;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114154 ",,,,,,,,,,,,,,,,,,,"02:00:4c:4f:4f:50",,,,,445,"145.219.243.86",,,,,,,,,1114154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0323711.hosting.corp",,,,,,,,,,,"10.15.30.119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","18-11-2022 07:16:11.698",Darktrace,DCIP,"6.0.0","new_subnet_detected-10-0-129-0/24","New Subnet Detected",2,,"cat=Active;message=Traffic has been detected from the following previously unseen subnet during the past week: 10.0.129.0/24. Use https://145.219.189.164/advancedsearch to identify the seen traffic, and if it is expected. For example, for an alert on 10.101.65.0/24, search for ""10.101.65.*"" (all IPs in the /24 subnet range). Looking at the connection UUID's can help to pinpoint the source of traffic. The last two numbers signify the device the traffic was seen on  for example, C5MH9EnfzLXP9N900 would be from device 00 (the master). If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=1df90a44-b7af-439c-a8ff-6fd4c388ea97 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","18-11-2022 07:16:11.802",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-20-200-0/21","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.20.200.0/21 is high (20.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=197a490d-a66d-4da2-ac3e-f13fee66eb4c ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","18-11-2022 07:16:11.807",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-20-15-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.20.15.0/24 is high (24.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=07d99c39-98e5-48a0-a760-2620fbc8963a ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","18-11-2022 07:52:26.285",Darktrace,DCIP,"6.0.0",165,"Unusual Activity/Internal Data Transfer",7,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114479 ",,,,,,,,,,,,,,,,,,,,,,,,2030,"145.219.126.39",,,,,,,,,1114479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0312629,"7c:2a:31:80:c1:f9",,,,,,,,,,"10.20.203.218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","18-11-2022 08:14:46.038",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114515 ",,,,,,,,,,,,,,,,,,,,,,,,80,"185.101.40.29",,,,,,,,,1114515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D0200014,"74:c6:3b:97:4d:b9",,,,,,,,,,"10.17.206.143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","18-11-2022 08:34:15.678",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1114536 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0314896.hosting.corp",,,,,,,,,,,"10.15.13.194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
