TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.696",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.183.222",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466507094 for DMZ-B2E-EXT:10.15.63.155/64771 (10.15.63.155/64771)(LOCAL\archana.sharma@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 (145.219.183.222/53) (archana.sharma@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,64771,"10.15.63.155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.63.155",64771,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.696",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466507072 for DMZ-B2E-EXT:10.15.68.59/57132(LOCAL\erik.hagemeijer@achmea.nl) to DMZ-B2E-INT:145.219.201.147/88 duration 0:00:00 bytes 3864 Flow closed by inspection (erik.hagemeijer@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.696",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466507088 for DMZ-B2E-EXT:10.15.26.52/58574(LOCAL\Jeroen.van.der.Horst@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 128 (Jeroen.van.der.Horst@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.697",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466498526 for DMZ-B2E-EXT:10.15.100.126/60947(LOCAL\frank.keuning@achmea.nl) to DMZ-B2E-INT:145.219.243.86/445 duration 0:00:10 bytes 11323 TCP Reset-O from DMZ-B2E-EXT (frank.keuning@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.699",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Outbound,,,local6,,,,,,,,,,,,,60656,"145.219.201.147",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built outbound UDP connection 1466507095 for DMZ-B2E-EXT:10.15.68.59/137 (10.15.68.59/137)(LOCAL\erik.hagemeijer@achmea.nl) to DMZ-B2E-INT:145.219.201.147/60656 (145.219.201.147/60656)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,137,"10.15.68.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145.219.201.147",60656,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.699",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Outbound,,,local6,,,,,,,,,,,,,57313,"145.219.201.147",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built outbound TCP connection 1466507096 for DMZ-B2E-EXT:10.15.68.59/135 (10.15.68.59/135)(LOCAL\erik.hagemeijer@achmea.nl) to DMZ-B2E-INT:145.219.201.147/57313 (145.219.201.147/57313)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,135,"10.15.68.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145.219.201.147",57313,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.699",Cisco,ASA,,302016,,Low,6,,Teardown,,,,,,,,,,local6,,,,,,,,,,,,,53,"145.219.201.146",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466507027 for DMZ-B2E-EXT:10.15.80.220/60666 to DMZ-B2E-INT:145.219.201.146/53 duration 0:00:00 bytes 452 (wesley.albers@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,60666,"10.15.80.220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,Teardown,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.699",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Outbound,,,local6,,,,,,,,,,,,,57314,"145.219.201.147",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built outbound TCP connection 1466507097 for DMZ-B2E-EXT:10.15.68.59/3389 (10.15.68.59/3389)(LOCAL\erik.hagemeijer@achmea.nl) to DMZ-B2E-INT:145.219.201.147/57314 (145.219.201.147/57314)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,3389,"10.15.68.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145.219.201.147",57314,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.699",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466507036 for DMZ-B2E-EXT:10.15.9.84/65022(LOCAL\Tirza.van.Zalingen@centraalbeheerapf.nl) to DMZ-B2E-INT:145.219.201.146/53 duration 0:00:00 bytes 206 (Tirza.van.Zalingen@centraalbeheerapf.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.702",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466507094 for DMZ-B2E-EXT:10.15.63.155/64771(LOCAL\archana.sharma@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 297 (archana.sharma@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.703",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.183.222",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466507098 for DMZ-B2E-EXT:10.15.65.230/52351 (10.15.65.230/52351)(LOCAL\ron.kloos@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 (145.219.183.222/53) (ron.kloos@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,52351,"10.15.65.230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.65.230",52351,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.703",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,443,"51.105.236.244",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built inbound TCP connection 1466507099 for DMZ-B2E-EXT:10.15.82.126/64878 (10.15.82.126/64878)(LOCAL\pja.vd.maarel@hagelunie.com) to DMZ-B2E-INT:51.105.236.244/443 (51.105.236.244/443) (pja.vd.maarel@hagelunie.com)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,64878,"10.15.82.126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.82.126",64878,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.704",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466507098 for DMZ-B2E-EXT:10.15.65.230/52351(LOCAL\ron.kloos@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 284 (ron.kloos@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.709",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Outbound,,,local6,,,,,,,,,,,,,53278,"145.219.201.184",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built outbound TCP connection 1466507100 for DMZ-B2E-EXT:10.15.16.161/3389 (10.15.16.161/3389)(LOCAL\Sjors.Jonkhof@Achmea.nl) to DMZ-B2E-INT:145.219.201.184/53278 (145.219.201.184/53278)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,3389,"10.15.16.161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145.219.201.184",53278,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.710",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466507026 for DMZ-B2E-EXT:10.15.10.133/58105(LOCAL\eurtld\aa046205) to DMZ-B2E-INT:145.219.200.42/443 duration 0:00:00 bytes 17567 Flow closed by inspection (eurtld\aa046205)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.712",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466460658 for DMZ-B2E-EXT:10.15.15.184/56887(LOCAL\mohamed.ahmadan@achmea.nl) to DMZ-B2E-INT:51.116.246.105/443 duration 0:01:00 bytes 11244 TCP FINs from DMZ-B2E-EXT (mohamed.ahmadan@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.715",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466506320 for DMZ-B2E-EXT:10.15.127.47/58974(LOCAL\denise.milort@zilverenkruis.nl) to DMZ-B2E-INT:40.126.32.74/443 duration 0:00:00 bytes 19082 TCP Reset-O from DMZ-B2E-EXT (denise.milort@zilverenkruis.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.715",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Outbound,,,local6,,,,,,,,,,,,,58700,"145.219.154.175",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built outbound TCP connection 1466507101 for DMZ-B2E-EXT:10.15.100.130/3389 (10.15.100.130/3389)(LOCAL\siebe.anes@achmea.nl) to DMZ-B2E-INT:145.219.154.175/58700 (145.219.154.175/58700)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,3389,"10.15.100.130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145.219.154.175",58700,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.716",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466507049 for DMZ-B2E-EXT:10.15.101.162/135(LOCAL\Samira.el.Khabbabi@Achmea.nl) to DMZ-B2E-INT:145.219.201.185/55768 duration 0:00:00 bytes 482 Flow closed by inspection",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.717",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.183.222",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466507102 for DMZ-B2E-EXT:10.15.118.207/58200 (10.15.118.207/58200)(LOCAL\Stijn.Saris@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 (145.219.183.222/53) (stijn.saris@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,58200,"10.15.118.207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.118.207",58200,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.718",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.201.146",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built inbound TCP connection 1466507103 for DMZ-B2E-EXT:10.15.80.220/51627 (10.15.80.220/51627) to DMZ-B2E-INT:145.219.201.146/53 (145.219.201.146/53) (wesley.albers@achmea.nl)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,51627,"10.15.80.220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.80.220",51627,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.718",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.183.222",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466507104 for DMZ-B2E-EXT:10.15.13.11/55972 (10.15.13.11/55972)(LOCAL\Julieta.Ludwig@Achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 (145.219.183.222/53) (julieta.ludwig@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,55972,"10.15.13.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.13.11",55972,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.718",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466483610 for DMZ-B2E-EXT:10.15.30.251/3389(LOCAL\Cristian.Koedood@Achmea.nl) to DMZ-B2E-INT:145.219.150.174/54486 duration 0:00:30 bytes 0 SYN Timeout",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.718",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466507102 for DMZ-B2E-EXT:10.15.118.207/58200(LOCAL\Stijn.Saris@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 133 (stijn.saris@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.718",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466507104 for DMZ-B2E-EXT:10.15.13.11/55972(LOCAL\Julieta.Ludwig@Achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 249 (julieta.ludwig@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.722",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,443,"20.50.80.210",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built inbound TCP connection 1466507105 for DMZ-B2E-EXT:10.15.105.235/54074 (10.15.105.235/54074)(LOCAL\Marian.Sempel-Boterman@Achmea.nl) to DMZ-B2E-INT:20.50.80.210/443 (20.50.80.210/443) (marian.sempel-boterman@achmea.nl)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,54074,"10.15.105.235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.105.235",54074,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.725",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466505627 for DMZ-B2E-EXT:10.15.16.25/55869(LOCAL\s.magouh@achmearechtsbijstand.nl) to DMZ-B2E-INT:40.126.32.72/443 duration 0:00:01 bytes 19601 TCP Reset-O from DMZ-B2E-EXT (s.magouh@achmearechtsbijstand.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.726",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466505625 for DMZ-B2E-EXT:10.15.16.25/55870(LOCAL\s.magouh@achmearechtsbijstand.nl) to DMZ-B2E-INT:40.126.32.72/443 duration 0:00:01 bytes 30971 TCP Reset-O from DMZ-B2E-EXT (s.magouh@achmearechtsbijstand.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.726",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466505626 for DMZ-B2E-EXT:10.15.16.25/55871(LOCAL\s.magouh@achmearechtsbijstand.nl) to DMZ-B2E-INT:40.126.32.72/443 duration 0:00:01 bytes 7945 TCP Reset-O from DMZ-B2E-EXT (s.magouh@achmearechtsbijstand.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.726",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466505678 for DMZ-B2E-EXT:10.15.16.25/55872(LOCAL\s.magouh@achmearechtsbijstand.nl) to DMZ-B2E-INT:40.126.32.72/443 duration 0:00:01 bytes 7945 TCP Reset-O from DMZ-B2E-EXT (s.magouh@achmearechtsbijstand.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
